GPS
48.861157980188 16.05173580945
49.203951093518 16.611655743269
49.681326236355 18.6686357089
49.191054620251 16.593931099184
49.195851547757 16.635866840327
48.883909437197 17.515068702731
49.148344303454 17.00715536879
49.212107902413 16.627730274947
49.205217777524 16.660824911833
49.163177836196 16.495730026
48.757414030331 16.233379704588
49.277081647834 16.434330448887
49.246090082074 16.665134612806
49.388823600372 16.109164804692
49.21821908729 16.575895077734
49.197626793064 16.599781955429
49.133800456187 16.607552765764
48.904750051601 16.934179128067
49.32096930932 15.936936317633
49.222163298814 17.654115185306
48.858154822706 16.812274974086
49.27751356829 16.979920879488
49.205267500315 16.59231342787
50.083064133795 16.755472499007
48.752295962454 16.882379313455
49.277200492787 17.0127122643
49.223668229638 16.644656124582
48.983219934721 16.525115740003
49.185048800691 16.643743366647
49.185048800691 16.643743366647
49.045110517682 16.917049952593
49.040485515372 16.968800906259
48.989878117809 17.330354221495
49.856222953298 18.229387950514
49.191240247738 16.601050729791
49.193281982144 16.644134617548
48.858989405244 16.048468081121
48.849723766585 16.056594327278
49.206911690139 16.618925863668
49.179450907814 16.558265555101
49.164354384288 16.728103522819
50.068900071744 14.455302402063
49.219994786358 16.751884550078
49.114504017845 16.721545217386
49.344049923463 16.428416470823
48.915940885606 17.100072133484
49.176608622947 16.626677417432
49.088635810845 16.144734693191
49.371279826868 16.644976238956
48.950013479374 17.382459585151
49.171015528806 16.559558366237
49.081235637487 15.442982073802
49.219225861354 16.593123016883
49.186128504543 16.603193058101
49.220949851552 16.556905004497
49.214674040212 16.629858028513
49.212107902413 16.627730274947
49.197600546429 16.639157046571
49.277081647834 16.434330448887
49.242054619189 16.578815987069
49.242054619189 16.578815987069
49.216527448188 16.588166959964
48.855979206281 17.125446210808
48.851474914684 16.055008243415
48.855979206281 17.125446210808
50.224324227156 17.192425201566
48.856707027114 16.051535178044
48.755832807379 16.886866396702
49.213087495254 16.682045444987
49.547244974198 16.572493884083
48.941514594603 16.737432093027
49.221755657453 16.595620147028
49.357152400513 16.001363409779
49.195851547757 16.635866840327
49.205217777524 16.660824911833
49.218489855535 16.553249314618
49.219167535501 16.622184962366
49.216527448188 16.588166959964
49.191590816356 16.620857793629
49.213952155374 16.574999272984
