currency,date,avg_value
CZK,2005-09,29.317318181818187
CZK,2005-10,29.67471428571429
CZK,2005-11,29.266363636363632
CZK,2005-12,28.972333333333328
CZK,2006-01,28.722000000000005
CZK,2006-02,28.406850000000002
CZK,2006-03,28.64952173913043
CZK,2006-04,28.500833333333325
CZK,2006-05,28.270818181818182
CZK,2006-06,28.38559090909091
CZK,2006-07,28.447952380952387
CZK,2006-08,28.193782608695646
CZK,2006-09,28.38314285714286
CZK,2006-10,28.289863636363634
CZK,2006-11,28.029227272727265
CZK,2006-12,27.777631578947368
CZK,2007-01,27.840227272727272
CZK,2007-02,28.23305
CZK,2007-03,28.05677272727273
CZK,2007-04,28.014789473684214
CZK,2007-05,28.23118181818182
CZK,2007-06,28.546095238095237
CZK,2007-07,28.359272727272728
CZK,2007-08,27.85952173913044
CZK,2007-09,27.573150000000005
CZK,2007-10,27.335304347826085
CZK,2007-11,26.7325
CZK,2007-12,26.317052631578946
CZK,2008-01,26.049681818181817
CZK,2008-02,25.37690476190476
CZK,2008-03,25.208
CZK,2008-04,25.06381818181819
CZK,2008-05,25.09990476190476
CZK,2008-06,24.3162380952381
CZK,2008-07,23.52813043478261
CZK,2008-08,24.287333333333336
CZK,2008-09,24.497454545454545
CZK,2008-10,24.767869565217392
CZK,2008-11,25.19265
CZK,2008-12,26.119761904761905
CZK,2009-01,27.16933333333333
CZK,2009-02,28.461150000000004
CZK,2009-03,27.230590909090907
CZK,2009-04,26.773800000000005
CZK,2009-05,26.731450000000006
CZK,2009-06,26.54463636363636
CZK,2009-07,25.793217391304346
CZK,2009-08,25.646333333333327
CZK,2009-09,25.34618181818182
CZK,2009-10,25.86118181818182
CZK,2009-11,25.811999999999994
CZK,2009-12,26.08940909090909
CZK,2010-01,26.13335
CZK,2010-02,25.979200000000002
CZK,2010-03,25.540695652173916
CZK,2010-04,25.30845
CZK,2010-05,25.662666666666663
CZK,2010-06,25.78004545454546
CZK,2010-07,25.327499999999997
CZK,2010-08,24.805727272727268
CZK,2010-09,24.651045454545457
CZK,2010-10,24.53142857142857
CZK,2010-11,24.63318181818182
CZK,2010-12,25.17391304347826
CZK,2011-01,24.448809523809526
CZK,2011-02,24.27655
CZK,2011-03,24.393
CZK,2011-04,24.30089473684211
CZK,2011-05,24.381318181818184
CZK,2011-06,24.28568181818182
CZK,2011-07,24.33461904761905
CZK,2011-08,24.272869565217388
CZK,2011-09,24.555681818181824
CZK,2011-10,24.84071428571429
CZK,2011-11,25.464000000000002
CZK,2011-12,25.514
CZK,2012-01,25.53077272727273
CZK,2012-02,25.042142857142856
CZK,2012-03,24.67577272727273
CZK,2012-04,24.808842105263157
CZK,2012-05,25.31327272727273
CZK,2012-06,25.639952380952373
CZK,2012-07,25.447318181818183
CZK,2012-08,25.020521739130434
CZK,2012-09,24.7516
CZK,2012-10,24.93860869565217
CZK,2012-11,25.365181818181814
CZK,2012-12,25.214000000000002
CZK,2013-01,25.5625
CZK,2013-02,25.475450000000002
CZK,2013-03,25.658800000000003
CZK,2013-04,25.840999999999998
CZK,2013-05,25.887818181818183
CZK,2013-06,25.758849999999995
CZK,2013-07,25.943913043478258
CZK,2013-08,25.81804545454546
CZK,2013-09,25.788952380952384
CZK,2013-10,25.662304347826083
CZK,2013-11,26.92680952380952
CZK,2013-12,27.52135
CZK,2014-01,27.485090909090903
CZK,2014-02,27.444000000000006
CZK,2014-03,27.39542857142857
CZK,2014-04,27.4498
CZK,2014-05,27.437142857142856
CZK,2014-06,27.449999999999992
CZK,2014-07,27.458260869565226
CZK,2014-08,27.81590476190476
CZK,2014-09,27.598772727272728
CZK,2014-10,27.58795652173913
CZK,2014-11,27.667150000000003
CZK,2014-12,27.640476190476186
CZK,2015-01,27.894857142857145
CZK,2015-02,27.608299999999996
CZK,2015-03,27.378681818181818
CZK,2015-04,27.439099999999996
CZK,2015-05,27.39704999999999
CZK,2015-06,27.306772727272733
CZK,2015-07,27.094130434782606
CZK,2015-08,27.040761904761904
CZK,2015-09,27.08913636363636
CZK,2015-10,27.105318181818188
CZK,2015-11,27.03942857142857
CZK,2015-12,27.02650000000001
CZK,2016-01,27.026699999999998
CZK,2016-02,27.040285714285716
CZK,2016-03,27.05090476190477
CZK,2016-04,27.031333333333333
CZK,2016-05,27.025954545454546
CZK,2016-06,27.061454545454545
CZK,2016-07,27.0417619047619
CZK,2016-08,27.02460869565217
CZK,2016-09,27.02218181818182
CZK,2016-10,27.022285714285722
CZK,2016-11,27.033409090909082
CZK,2016-12,27.030857142857144
CZK,2017-01,27.021318181818188
CZK,2017-02,27.02105000000001
CZK,2017-03,27.021434782608697
CZK,2017-04,26.8225
CZK,2017-05,26.571727272727273
CZK,2017-06,26.26431818181818
CZK,2017-07,26.07857142857143
CZK,2017-08,26.100869565217394
CZK,2017-09,26.075095238095237
CZK,2017-10,25.766090909090906
CZK,2017-11,25.537772727272728
CZK,2017-12,25.645368421052627
CZK,2018-01,25.452272727272735
CZK,2018-02,25.319499999999998
CZK,2018-03,25.429190476190485
CZK,2018-04,25.364800000000002
CZK,2018-05,25.63959090909091
CZK,2018-06,25.77819047619047
CZK,2018-07,25.85031818181818
CZK,2018-08,25.681304347826096
CZK,2018-09,25.61375
CZK,2018-10,25.819434782608706
CZK,2018-11,25.934818181818184
CZK,2018-12,25.834684210526316
CZK,2019-01,25.65009090909091
CZK,2019-02,25.726049999999997
CZK,2019-03,25.676380952380956
CZK,2019-04,25.677250000000004
CZK,2019-05,25.76813636363637
CZK,2019-06,25.6048
CZK,2019-07,25.547869565217397
CZK,2019-08,25.80172727272727
CZK,2019-09,25.867523809523814
CZK,2019-10,25.689086956521738
CZK,2019-11,25.530857142857144
CZK,2019-12,25.497200000000003
CZK,2020-01,25.21559090909091
CZK,2020-02,25.0505
CZK,2020-03,26.57495454545455
CZK,2020-04,27.262249999999995
CZK,2020-05,27.268649999999997
CZK,2020-06,26.68086363636364
CZK,2020-07,26.514
CZK,2020-08,26.167142857142856
CZK,2020-09,26.740954545454546
CZK,2020-10,27.213136363636362
CZK,2020-11,26.465904761904756
CZK,2020-12,26.311409090909084
CZK,2021-01,26.1407
CZK,2021-02,25.8756
CZK,2021-03,26.178086956521735
CZK,2021-04,25.924400000000002
CZK,2021-05,25.55838095238095
CZK,2021-06,25.453636363636363
CZK,2021-07,25.636227272727275
CZK,2021-08,25.470090909090914
CZK,2021-09,25.392272727272726
CZK,2021-10,25.495523809523807
CZK,2021-11,25.391181818181813
CZK,2021-12,25.24560869565217
CZK,2022-01,24.47004761904762
CZK,2022-02,24.437199999999997
CZK,2022-03,25.006521739130438
CZK,2022-04,24.435263157894738
CZK,2022-05,24.749681818181816
CZK,2022-06,24.719409090909092
CZK,2022-07,24.59385714285714
CZK,2022-08,24.568434782608698
CZK,2022-09,24.57631818181818
CZK,2022-10,24.52809523809524
CZK,2022-11,24.36890909090909
CZK,2022-12,24.361
DKK,1999-01,7.441170000000001
DKK,1999-02,7.435195
DKK,1999-03,7.432473913043481
DKK,1999-04,7.4326954545454536
DKK,1999-05,7.433285714285714
DKK,1999-06,7.4313909090909105
DKK,1999-07,7.438786363636364
DKK,1999-08,7.437622727272728
DKK,1999-09,7.433736363636364
DKK,1999-10,7.433395238095237
DKK,1999-11,7.4365545454545465
DKK,1999-12,7.440331818181818
DKK,2000-01,7.443899999999998
DKK,2000-02,7.445314285714285
DKK,2000-03,7.447339130434783
DKK,2000-04,7.450527777777777
DKK,2000-05,7.457004545454544
DKK,2000-06,7.460713636363638
DKK,2000-07,7.458861904761905
DKK,2000-08,7.457778260869566
DKK,2000-09,7.462661904761903
DKK,2000-10,7.447181818181818
DKK,2000-11,7.456395454545454
DKK,2000-12,7.458005263157895
DKK,2001-01,7.464154545454544
DKK,2001-02,7.463044999999998
DKK,2001-03,7.464295454545454
DKK,2001-04,7.463268421052633
DKK,2001-05,7.461163636363639
DKK,2001-06,7.453890476190478
DKK,2001-07,7.444718181818183
DKK,2001-08,7.445013043478258
DKK,2001-09,7.441295000000001
DKK,2001-10,7.436686956521738
DKK,2001-11,7.445149999999999
DKK,2001-12,7.443144444444444
DKK,2002-01,7.432872727272729
DKK,2002-02,7.429884999999999
DKK,2002-03,7.43238
DKK,2002-04,7.434076190476192
DKK,2002-05,7.435631818181818
DKK,2002-06,7.433005
DKK,2002-07,7.430095652173912
DKK,2002-08,7.426977272727271
DKK,2002-09,7.427095238095239
DKK,2002-10,7.429704347826088
DKK,2002-11,7.427952380952381
DKK,2002-12,7.426445000000001
DKK,2003-01,7.432431818181817
DKK,2003-02,7.431659999999999
DKK,2003-03,7.427390476190476
DKK,2003-04,7.425545
DKK,2003-05,7.424580952380954
DKK,2003-06,7.424985714285713
DKK,2003-07,7.433178260869565
DKK,2003-08,7.432195238095237
DKK,2003-09,7.427286363636363
DKK,2003-10,7.430108695652173
DKK,2003-11,7.437039999999999
DKK,2003-12,7.441914285714286
DKK,2004-01,7.4481095238095225
DKK,2004-02,7.451119999999999
DKK,2004-03,7.449304347826087
DKK,2004-04,7.443610000000001
DKK,2004-05,7.440476190476189
DKK,2004-06,7.434218181818181
DKK,2004-07,7.4354863636363655
DKK,2004-08,7.436495454545454
DKK,2004-09,7.438086363636362
DKK,2004-10,7.437852380952382
DKK,2004-11,7.4313318181818175
DKK,2004-12,7.433782608695652
DKK,2005-01,7.440485714285713
DKK,2005-02,7.442675000000001
DKK,2005-03,7.446580952380951
DKK,2005-04,7.449914285714287
DKK,2005-05,7.444295454545457
DKK,2005-06,7.444845454545453
DKK,2005-07,7.458423809523811
DKK,2005-08,7.45963043478261
DKK,2005-09,7.458427272727274
DKK,2005-10,7.461961904761905
DKK,2005-11,7.459604545454544
DKK,2005-12,7.454138095238095
DKK,2006-01,7.461250000000001
DKK,2006-02,7.464095000000002
DKK,2006-03,7.461165217391306
DKK,2006-04,7.461766666666667
DKK,2006-05,7.456490909090908
DKK,2006-06,7.456568181818182
DKK,2006-07,7.460161904761905
DKK,2006-08,7.460926086956522
DKK,2006-09,7.460109523809525
DKK,2006-10,7.455531818181819
DKK,2006-11,7.456427272727273
DKK,2006-12,7.454942105263156
DKK,2007-01,7.453899999999998
DKK,2007-02,7.454099999999999
DKK,2007-03,7.449409090909091
DKK,2007-04,7.452973684210526
DKK,2007-05,7.451863636363634
DKK,2007-06,7.445214285714284
DKK,2007-07,7.440986363636363
DKK,2007-08,7.442895652173911
DKK,2007-09,7.450639999999998
DKK,2007-10,7.4534391304347825
DKK,2007-11,7.454318181818182
DKK,2007-12,7.459878947368422
DKK,2008-01,7.450459090909092
DKK,2008-02,7.4539904761904765
DKK,2008-03,7.456126315789474
DKK,2008-04,7.460340909090909
DKK,2008-05,7.460880952380953
DKK,2008-06,7.458590476190476
DKK,2008-07,7.459891304347826
DKK,2008-08,7.45947142857143
DKK,2008-09,7.458322727272727
DKK,2008-10,7.454465217391304
DKK,2008-11,7.448479999999999
DKK,2008-12,7.450280952380952
DKK,2009-01,7.451938095238096
DKK,2009-02,7.451410000000001
DKK,2009-03,7.450877272727274
DKK,2009-04,7.449129999999999
DKK,2009-05,7.446790000000002
DKK,2009-06,7.445672727272728
DKK,2009-07,7.445760869565219
DKK,2009-08,7.443999999999998
DKK,2009-09,7.442804545454546
DKK,2009-10,7.443845454545454
DKK,2009-11,7.441480952380952
DKK,2009-12,7.441918181818182
DKK,2010-01,7.442425
DKK,2010-02,7.44402
DKK,2010-03,7.4416478260869585
DKK,2010-04,7.44282
DKK,2010-05,7.441328571428572
DKK,2010-06,7.440868181818183
